Record Type,MSA Customer,MSA SKU,MSA SALES RECORD,POS CUSTOMER,POS SKU,POS QT,POS Price
PUR,832944070,90500100249,00100000001.0000200000094.99,83294407,90500100249,1,94.99
PUR,224381000,90500100256,00100000001.0000200000094.99,22438100,90500100256,1,94.99
PUR,434300830,90500100256,00100000001.0000200000094.99,43430083,90500100256,1,94.99
PUR,445361840,90500100256,00100000002.0000200000094.99,44536184,90500100256,2,94.99
PUR,475320060,90500100256,00100000001.0000200000094.99,47532006,90500100256,1,94.99
PUR,493687870,90500100256,00100000001.0000200000097.79,49368787,90500100256,1,97.79
PUR,664187670,90500100256,00100000001.0000200000094.99,66418767,90500100256,1,94.99
PUR,827124430,90500100256,00100000001.0000200000094.99,82712443,90500100256,1,94.99
PUR,246542900,90500100263,00100000001.0000200000094.99,24654290,90500100263,1,94.99
PUR,496350050,90500100263,00100000001.0000200000094.99,49635005,90500100263,1,94.99
PUR,568409000,90500100263,00100000001.0000200000094.99,56840900,90500100263,1,94.99
PUR,696388200,90500100263,00100000001.0000200000097.79,69638820,90500100263,1,97.79
PUR,821573340,90500100263,00100000001.0000200000094.99,82157334,90500100263,1,94.99
PUR,393683900,90500100270,00100000001.0000200000094.99,39368390,90500100270,1,94.99
PUR,434300830,90500100270,00100000001.0000200000094.99,43430083,90500100270,1,94.99
PUR,457460990,90500100270,00100000001.0000200000094.99,45746099,90500100270,1,94.99
PUR,459661600,90500100270,00100000002.0000200000094.99,45966160,90500100270,2,94.99
PUR,462903600,90500100270,00100000001.0000200000097.79,46290360,90500100270,1,97.79
PUR,684819690,90500100270,00100000001.0000200000094.99,68481969,90500100270,1,94.99
PUR,827124430,90500100270,00100000001.0000200000094.99,82712443,90500100270,1,94.99
PUR,230950950,90500100287,00100000001.0000200000094.99,23095095,90500100287,1,94.99
PUR,450978990,90500100287,00100000001.0000200000094.99,45097899,90500100287,1,94.99
PUR,462903600,90500100287,00100000001.0000200000097.79,46290360,90500100287,1,97.79
PUR,475320060,90500100287,00100000001.0000200000094.99,47532006,90500100287,1,94.99
PUR,696388200,90500100287,00100000001.0000200000097.79,69638820,90500100287,1,97.79
PUR,825752440,90500100287,00100000001.0000200000094.99,82575244,90500100287,1,94.99
PUR,827124430,90500100287,00100000001.0000200000094.99,82712443,90500100287,1,94.99
PUR,450978990,90500100300,00100000001.0000200000094.99,45097899,90500100300,1,94.99
PUR,246542900,90500100553,00100000001.0000200000082.79,24654290,90500100553,1,82.79
PUR,469680500,90500100553,00100000001.0000200000082.79,46968050,90500100553,1,82.79
PUR,469680500,90500100560,00100000001.0000200000082.79,46968050,90500100560,1,82.79
PUR,246542900,90500110729,00100000001.0000200000076.99,24654290,90500110729,1,76.99
PUR,536320400,90600301393,00100000001.0000200000076.59,53632040,90600301393,1,76.59
PUR,338678100,90600301430,00100000001.0000200000076.59,33867810,90600301430,1,76.59
PUR,568409000,90600301430,00100000001.0000200000076.59,56840900,90600301430,1,76.59
PUR,450830300,90600301911,00100000001.0000200000076.59,45083030,90600301911,1,76.59
PUR,559141700,90600301911,00100000001.0000200000076.59,55914170,90600301911,1,76.59
PUR,568409000,90600301911,00100000002.0000200000076.59,56840900,90600301911,2,76.59
PUR,846936950,90600301911,00100000001.0000200000076.59,84693695,90600301911,1,76.59
PUR,888359330,90600392629,00100000006.0000200000033.99,88835933,90600392629,6,33.99
PUR,487335470,90600392667,00100000001.0000200000032.99,48733547,90600392667,1,32.99
PUR,825752440,90600392667,00100000001.0000200000032.99,82575244,90600392667,1,32.99
PUR,252622600,90600392674,00100000001.0000200000033.99,25262260,90600392674,1,33.99
PUR,436207440,90600392674,00100000001.0000200000032.99,43620744,90600392674,1,32.99
PUR,454939710,90600392674,00100000005.0000200000032.99,45493971,90600392674,5,32.99
PUR,474108400,90600392674,00100000006.0000200000032.99,47410840,90600392674,6,32.99
PUR,684500330,90600392674,00100000002.0000200000032.99,68450033,90600392674,2,32.99
PUR,914505000,90600392674,00100000002.0000200000032.99,91450500,90600392674,2,32.99
PUR,882323360,90600392681,00100000001.0000200000032.99,88232336,90600392681,1,32.99
PUR,719143000,94781282502,00100000001.0000200000029.99,71914300,94781282502,1,29.99
PUR,165882900,94922733443,00100000001.0000200000029.99,16588290,94922733443,1,29.99
PUR,207790800,94922733443,00100000001.0000200000029.99,20779080,94922733443,1,29.99
PUR,240457700,94922733443,00100000001.0000200000029.99,24045770,94922733443,1,29.99
PUR,252366600,94922733443,00100000001.0000200000029.99,25236660,94922733443,1,29.99
PUR,424317860,94922733443,00100000010.0000200000029.99,42431786,94922733443,10,29.99
PUR,436207440,94922733443,00100000001.0000200000029.99,43620744,94922733443,1,29.99
PUR,437144430,94922733443,00100000001.0000200000029.99,43714443,94922733443,1,29.99
PUR,437754050,94922733443,00100000004.0000200000029.99,43775405,94922733443,4,29.99
PUR,438952590,94922733443,00100000001.0000200000029.99,43895259,94922733443,1,29.99
PUR,446863160,94922733443,00100000003.0000200000029.99,44686316,94922733443,3,29.99
PUR,450830300,94922733443,00100000002.0000200000029.99,45083030,94922733443,2,29.99
PUR,456514530,94922733443,00100000002.0000200000029.99,45651453,94922733443,2,29.99
PUR,460890590,94922733443,00100000001.0000200000029.99,46089059,94922733443,1,29.99
PUR,474108400,94922733443,00100000002.0000200000029.99,47410840,94922733443,2,29.99
PUR,475188380,94922733443,00100000002.0000200000029.99,47518838,94922733443,2,29.99
PUR,475320060,94922733443,00100000001.0000200000029.99,47532006,94922733443,1,29.99
PUR,475832210,94922733443,00100000006.0000200000029.99,47583221,94922733443,6,29.99
PUR,476584350,94922733443,00100000002.0000200000029.99,47658435,94922733443,2,29.99
PUR,479272280,94922733443,00100000005.0000200000029.99,47927228,94922733443,5,29.99
PUR,485551900,94922733443,00100000003.0000200000029.99,48555190,94922733443,3,29.99
PUR,489878600,94922733443,00100001440.0000200000026.00,48987860,94922733443,1440,26
PUR,491828000,94922733443,00100000001.0000200000029.99,49182800,94922733443,1,29.99
PUR,496350050,94922733443,00100000001.0000200000029.99,49635005,94922733443,1,29.99
PUR,565306600,94922733443,00100000001.0000200000029.99,56530660,94922733443,1,29.99
PUR,684500330,94922733443,00100000001.0000200000029.99,68450033,94922733443,1,29.99
PUR,694228790,94922733443,00100000001.0000200000029.99,69422879,94922733443,1,29.99
PUR,728118800,94922733443,00100000001.0000200000029.99,72811880,94922733443,1,29.99
PUR,739654900,94922733443,00100000002.0000200000029.99,73965490,94922733443,2,29.99
PUR,785950000,94922733443,00100000003.0000200000029.99,78595000,94922733443,3,29.99
PUR,830301780,94922733443,00100000001.0000200000029.99,83030178,94922733443,1,29.99
PUR,468680000,195893773725,00100000002.0000200000054.99,46868000,195893773725,2,54.99
PUR,785950000,196177225824,00100000001.0000200000031.99,78595000,196177225824,1,31.99
PUR,452404420,609249900418,00100000005.0000200000021.49,45240442,609249900418,5,21.49
PUR,456527510,609249900418,00100000002.0000200000021.49,45652751,609249900418,2,21.49
PUR,463499420,609249900418,00100000001.0000200000021.49,46349942,609249900418,1,21.49
PUR,475317140,609249900418,00100000002.0000200000021.49,47531714,609249900418,2,21.49
PUR,512833000,609249900418,00100000003.0000200000020.49,51283300,609249900418,3,20.49
PUR,632023000,609249900418,00100000003.0000200000020.39,63202300,609249900418,3,20.39
PUR,739654900,609249900418,00100000002.0000200000021.49,73965490,609249900418,2,21.49
PUR,785950000,609249900418,00100000001.0000200000021.49,78595000,609249900418,1,21.49
PUR,434300830,609249900425,00100000002.0000200000021.49,43430083,609249900425,2,21.49
PUR,441924300,609249900425,00100000001.0000200000021.49,44192430,609249900425,1,21.49
PUR,456527510,609249900425,00100000005.0000200000021.49,45652751,609249900425,5,21.49
PUR,459661600,609249900425,00100000002.0000200000021.49,45966160,609249900425,2,21.49
PUR,463499420,609249900425,00100000001.0000200000021.49,46349942,609249900425,1,21.49
PUR,469680500,609249900425,00100000002.0000200000021.49,46968050,609249900425,2,21.49
PUR,476762280,609249900425,00100000002.0000200000021.49,47676228,609249900425,2,21.49
PUR,739654900,609249900425,00100000002.0000200000021.49,73965490,609249900425,2,21.49
PUR,785950000,609249900425,00100000001.0000200000021.49,78595000,609249900425,1,21.49
PUR,825752440,609249900425,00100000001.0000200000021.49,82575244,609249900425,1,21.49
PUR,825752440,609249900425,00100000001.0000200000021.49,82575244,609249900425,1,21.49
PUR,832944070,609249900425,00100000002.0000200000021.49,83294407,609249900425,2,21.49
PUR,854655800,609249900425,00100000002.0000200000021.49,85465580,609249900425,2,21.49
PUR,437754050,609249901415,00100000002.0000200000021.49,43775405,609249901415,2,21.49
PUR,437754050,609249901415,00100000002.0000200000021.49,43775405,609249901415,2,21.49
PUR,462903600,609249901415,00100000001.0000200000021.49,46290360,609249901415,1,21.49
PUR,536320400,609249901415,00100000002.0000200000021.49,53632040,609249901415,2,21.49
PUR,632023000,609249901415,00100000006.0000200000020.39,63202300,609249901415,6,20.39
PUR,785950000,609249901415,00100000001.0000200000021.49,78595000,609249901415,1,21.49
PUR,207790800,609249901422,00100000001.0000200000021.49,20779080,609249901422,1,21.49
PUR,437754050,609249901422,00100000002.0000200000021.49,43775405,609249901422,2,21.49
PUR,441924300,609249901422,00100000002.0000200000021.49,44192430,609249901422,2,21.49
PUR,456527510,609249901422,00100000003.0000200000021.49,45652751,609249901422,3,21.49
PUR,459661600,609249901422,00100000001.0000200000021.49,45966160,609249901422,1,21.49
PUR,475317140,609249901422,00100000002.0000200000021.49,47531714,609249901422,2,21.49
PUR,632023000,609249901422,00100000036.0000200000020.39,63202300,609249901422,36,20.39
PUR,739654900,609249901422,00100000002.0000200000021.49,73965490,609249901422,2,21.49
PUR,832944070,609249901422,00100000002.0000200000021.49,83294407,609249901422,2,21.49
PUR,854655800,609249901422,00100000002.0000200000021.49,85465580,609249901422,2,21.49
PUR,856794310,609249901422,00100000001.0000200000021.49,85679431,609249901422,1,21.49
PUR,876844440,609249901422,00100000001.0000200000021.49,87684444,609249901422,1,21.49
PUR,888359330,609249901422,00100000002.0000200000021.49,88835933,609249901422,2,21.49
PUR,434300830,609249902412,00100000001.0000200000021.49,43430083,609249902412,1,21.49
PUR,451221770,609249902412,00100000002.0000200000021.49,45122177,609249902412,2,21.49
PUR,512833000,609249902412,00100000002.0000200000020.49,51283300,609249902412,2,20.49
PUR,536320400,609249902412,00100000003.0000200000021.49,53632040,609249902412,3,21.49
PUR,632023000,609249902412,00100000018.0000200000020.39,63202300,609249902412,18,20.39
PUR,785950000,609249902412,00100000001.0000200000021.49,78595000,609249902412,1,21.49
PUR,825752440,609249902412,00100000001.0000200000021.49,82575244,609249902412,1,21.49
PUR,437144430,609249903419,00100000002.0000200000021.49,43714443,609249903419,2,21.49
PUR,437754050,609249903419,00100000004.0000200000021.49,43775405,609249903419,4,21.49
PUR,451221770,609249903419,00100000002.0000200000021.49,45122177,609249903419,2,21.49
PUR,456527510,609249903419,00100000001.0000200000021.49,45652751,609249903419,1,21.49
PUR,459661600,609249903419,00100000001.0000200000021.49,45966160,609249903419,1,21.49
PUR,462903600,609249903419,00100000001.0000200000021.49,46290360,609249903419,1,21.49
PUR,436207440,609249903426,00100000001.0000200000021.49,43620744,609249903426,1,21.49
PUR,437754050,609249903426,00100000003.0000200000021.49,43775405,609249903426,3,21.49
PUR,441924300,609249903426,00100000002.0000200000021.49,44192430,609249903426,2,21.49
PUR,449974800,609249903426,00100000002.0000200000021.49,44997480,609249903426,2,21.49
PUR,455413480,609249903426,00100000005.0000200000021.49,45541348,609249903426,5,21.49
PUR,456527510,609249903426,00100000003.0000200000021.49,45652751,609249903426,3,21.49
PUR,459661600,609249903426,00100000002.0000200000021.49,45966160,609249903426,2,21.49
PUR,463499420,609249903426,00100000002.0000200000021.49,46349942,609249903426,2,21.49
PUR,469680500,609249903426,00100000002.0000200000021.49,46968050,609249903426,2,21.49
PUR,475317140,609249903426,00100000002.0000200000021.49,47531714,609249903426,2,21.49
PUR,476762280,609249903426,00100000001.0000200000021.49,47676228,609249903426,1,21.49
PUR,632023000,609249903426,00100000036.0000200000020.39,63202300,609249903426,36,20.39
PUR,785950000,609249903426,00100000001.0000200000021.49,78595000,609249903426,1,21.49
PUR,825752440,609249903426,00100000002.0000200000021.49,82575244,609249903426,2,21.49
PUR,854655800,609249903426,00100000002.0000200000021.49,85465580,609249903426,2,21.49
PUR,882323360,609249903426,00100000001.0000200000021.49,88232336,609249903426,1,21.49
PUR,449974800,609249904416,00100000001.0000200000021.49,44997480,609249904416,1,21.49
PUR,825752440,609249904416,00100000001.0000200000021.49,82575244,609249904416,1,21.49
PUR,427237420,609249904423,00100000001.0000200000021.49,42723742,609249904423,1,21.49
PUR,437144430,609249904423,00100000004.0000200000021.49,43714443,609249904423,4,21.49
PUR,469680500,609249904423,00100000001.0000200000021.49,46968050,609249904423,1,21.49
PUR,475317140,609249904423,00100000001.0000200000021.49,47531714,609249904423,1,21.49
PUR,632023000,609249904423,00100000006.0000200000020.39,63202300,609249904423,6,20.39
PUR,456527510,609249906410,00100000002.0000200000021.49,45652751,609249906410,2,21.49
PUR,785950000,609249906410,00100000001.0000200000021.49,78595000,609249906410,1,21.49
PUR,825752440,609249906410,00100000001.0000200000021.49,82575244,609249906410,1,21.49
PUR,252356130,609249906427,00100000002.0000200000021.49,25235613,609249906427,2,21.49
PUR,888359330,609249906427,00100000002.0000200000021.49,88835933,609249906427,2,21.49
PUR,991198200,609249906427,00100000001.0000200000021.49,99119820,609249906427,1,21.49
PUR,475317140,609249907417,00100000002.0000200000021.49,47531714,609249907417,2,21.49
PUR,788805500,609249907417,00100000002.0000200000021.49,78880550,609249907417,2,21.49
PUR,825752440,609249907417,00100000001.0000200000021.49,82575244,609249907417,1,21.49
PUR,441924300,609249907424,00100000001.0000200000021.49,44192430,609249907424,1,21.49
PUR,456527510,609249907424,00100000003.0000200000021.49,45652751,609249907424,3,21.49
PUR,459661600,609249907424,00100000002.0000200000021.49,45966160,609249907424,2,21.49
PUR,469680500,609249907424,00100000002.0000200000021.49,46968050,609249907424,2,21.49
PUR,632023000,609249907424,00100000018.0000200000020.39,63202300,609249907424,18,20.39
PUR,825752440,609249907424,00100000002.0000200000021.49,82575244,609249907424,2,21.49
PUR,832944070,609249907424,00100000001.0000200000021.49,83294407,609249907424,1,21.49
PUR,854655800,609249907424,00100000001.0000200000021.49,85465580,609249907424,1,21.49
PUR,876844440,609249907424,00100000002.0000200000021.49,87684444,609249907424,2,21.49
PUR,914505000,609249907424,00100000001.0000200000021.49,91450500,609249907424,1,21.49
PUR,987876280,609249907424,00100000001.0000200000021.49,98787628,609249907424,1,21.49
PUR,991198200,609249907424,00100000002.0000200000021.49,99119820,609249907424,2,21.49
PUR,620945150,609249914415,00100000001.0000200000021.49,62094515,609249914415,1,21.49
PUR,424993110,609249914422,00100000002.0000200000021.49,42499311,609249914422,2,21.49
PUR,434307070,609249914422,00100000002.0000200000021.49,43430707,609249914422,2,21.49
PUR,463499420,609249914422,00100000001.0000200000021.49,46349942,609249914422,1,21.49
PUR,620945150,609249914422,00100000001.0000200000021.49,62094515,609249914422,1,21.49
PUR,991198200,609249914422,00100000002.0000200000021.49,99119820,609249914422,2,21.49
PUR,458451550,609249920416,00100000002.0000200000021.49,45845155,609249920416,2,21.49
PUR,463499420,609249920416,00100000001.0000200000021.49,46349942,609249920416,1,21.49
PUR,825752440,609249920416,00100000001.0000200000021.49,82575244,609249920416,1,21.49
